Primary identifier,Name,Literature identifier,Outcome
CID:1752,4-Nonylphenol,PMID:20922811,Immune
CID:1752,4-Nonylphenol,PMID:20922811,Reproductive
CID:1752,4-Nonylphenol,PMID:20922811,Reproductive
CID:1752,4-Nonylphenol,PMID:20922811,Reproductive
CID:1752,4-Nonylphenol,PMID:20922811,Reproductive
CID:1752,4-Nonylphenol,PMID:20922811,Reproductive
CID:1752,4-Nonylphenol,PMID:20922811,Reproductive
CID:1752,4-Nonylphenol,PMID:20922811,Reproductive
CID:3017,Diazinon,PMID:2092650,Neurological
CID:3017,Diazinon,PMID:2092650,Neurological
CID:3017,Diazinon,PMID:2092650,Metabolic
CID:3017,Diazinon,PMID:2092650,Metabolic
CID:3017,Diazinon,PMID:2092650,Metabolic
CID:3017,Diazinon,PMID:2092650,Metabolic
CID:3017,Diazinon,PMID:2092650,Metabolic
CID:3017,Diazinon,PMID:2092650,Metabolic
CID:3017,Diazinon,PMID:2092650,Metabolic
CID:3017,Diazinon,PMID:2092650,Metabolic
CID:3017,Diazinon,PMID:2092650,Metabolic
CID:3017,Diazinon,PMID:2092650,Metabolic
CID:3017,Diazinon,PMID:2092650,Metabolic
CID:39676,Vinclozolin,PMID:20927350,"Pregnancy, Development"
CID:39676,Vinclozolin,PMID:20927350,"Genetic, Reproductive"
CID:448537,Diethylstilbestrol,PMID:20932895,Cell damage
CID:448537,Diethylstilbestrol,PMID:20932895,Cell damage
CID:448537,Diethylstilbestrol,PMID:20932895,Metabolic
CID:448537,Diethylstilbestrol,PMID:20932895,Metabolic
CID:448537,Diethylstilbestrol,PMID:20932895,"Cell damage, Hepatic"
CID:448537,Diethylstilbestrol,PMID:20932895,"Cell damage, Hepatic"
CID:448537,Diethylstilbestrol,PMID:20932895,"Reproductive, Cell damage"
CID:448537,Diethylstilbestrol,PMID:20932895,"Reproductive, Cell damage"
CID:6623,Bisphenol A,PMID:20951796,Reproductive
CID:6623,Bisphenol A,PMID:20951796,Cognitive-Behavioral
CID:6623,Bisphenol A,PMID:20951796,Cognitive-Behavioral
CID:6623,Bisphenol A,PMID:20951796,Reproductive
CID:5280961,Genistein,PMID:20951797,Cognitive-Behavioral
CID:5280961,Genistein,PMID:20951797,Cognitive-Behavioral
CID:6623,Bisphenol A,PMID:20955774,Neurological
CID:6623,Bisphenol A,PMID:20955774,Neurological
CID:15625,Tetrachlorodibenzodioxin,PMID:20955784,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:20955784,Pregnancy
CID:158629,Firemaster Bp-6,PMID:209990,Reproductive
CID:158629,Firemaster Bp-6,PMID:209990,Reproductive
CID:158629,Firemaster Bp-6,PMID:209990,Reproductive
CID:158629,Firemaster Bp-6,PMID:209990,Hepatic
CID:158629,Firemaster Bp-6,PMID:209990,Hepatic
CID:158629,Firemaster Bp-6,PMID:209990,Hepatic
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Cognitive-Behavioral
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Cognitive-Behavioral
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Thyroid
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Thyroid
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Thyroid
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Reproductive
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Reproductive
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Reproductive
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Reproductive
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Reproductive
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Hepatic
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Hepatic
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Reproductive
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Thyroid
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Thyroid
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Reproductive
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Reproductive
CID:5355130,2-Ethylhexyl methoxycinnamate,PMID:21059369,Reproductive
CID:36187,"3,4,3',4'-Tetrachlorobiphenyl",PMID:2106055,Adrenal
CID:36187,"3,4,3',4'-Tetrachlorobiphenyl",PMID:2106055,Adrenal
CID:36187,"3,4,3',4'-Tetrachlorobiphenyl",PMID:2106055,Adrenal
CID:36187,"3,4,3',4'-Tetrachlorobiphenyl",PMID:2106055,Metabolic
CID:36187,"3,4,3',4'-Tetrachlorobiphenyl",PMID:2106055,Metabolic
CID:36187,"3,4,3',4'-Tetrachlorobiphenyl",PMID:2106055,Metabolic
CID:36187,"3,4,3',4'-Tetrachlorobiphenyl",PMID:2106055,Metabolic
CID:36187,"3,4,3',4'-Tetrachlorobiphenyl",PMID:2106055,Metabolic
CID:4115,Methoxychlor,PMID:21062904,"Pregnancy, Development"
CID:4115,Methoxychlor,PMID:21062904,Reproductive
CID:4115,Methoxychlor,PMID:21062904,Reproductive
CID:15724678,Hexabromocyclododecane,PMID:21072945,Thyroid
CID:15724678,Hexabromocyclododecane,PMID:21072945,Thyroid
CID:15724678,Hexabromocyclododecane,PMID:21072945,Thyroid
CID:15724678,Hexabromocyclododecane,PMID:21072945,Thyroid
CID:15724678,Hexabromocyclododecane,PMID:21072945,Thyroid
CID:15724678,Hexabromocyclododecane,PMID:21072945,Thyroid
CID:590836,Diisononyl phthalate,PMID:21075200,Reproductive
CID:590836,Diisononyl phthalate,PMID:21075200,Reproductive
CID:590836,Diisononyl phthalate,PMID:21075200,Cognitive-Behavioral
CID:590836,Diisononyl phthalate,PMID:21075200,Reproductive
CID:590836,Diisononyl phthalate,PMID:21075200,Reproductive
CID:590836,Diisononyl phthalate,PMID:21075200,Reproductive
CID:590836,Diisononyl phthalate,PMID:21075200,Cognitive-Behavioral
CID:590836,Diisononyl phthalate,PMID:21075200,Pregnancy
CID:590836,Diisononyl phthalate,PMID:21075200,Pregnancy
CID:590836,Diisononyl phthalate,PMID:21075200,Reproductive
CID:6623,Bisphenol A,PMID:21123812,Reproductive
CID:6623,Bisphenol A,PMID:21123812,Reproductive
CID:2256,Atrazine,PMID:21126571,Reproductive
CID:2256,Atrazine,PMID:21126571,Reproductive
CID:2256,Atrazine,PMID:21126571,Reproductive
CID:2256,Atrazine,PMID:21126571,Reproductive
CID:2256,Atrazine,PMID:21126571,Reproductive
CID:2256,Atrazine,PMID:21126571,Reproductive
CID:2256,Atrazine,PMID:21126571,Reproductive
CID:2256,Atrazine,PMID:21126571,Reproductive
CID:2256,Atrazine,PMID:21126571,Reproductive
CID:6623,Bisphenol A,PMID:21126938,Reproductive
CID:6623,Bisphenol A,PMID:21126938,Reproductive
CID:6623,Bisphenol A,PMID:21126938,Pregnancy
CID:448537,Diethylstilbestrol,PMID:21130156,"Pregnancy, Development"
CID:22544,Chlordimeform,PMID:2113720,Thyroid
CID:22544,Chlordimeform,PMID:2113720,Thyroid
CID:22544,Chlordimeform,PMID:2113720,Thyroid
CID:22544,Chlordimeform,PMID:2113720,Reproductive
CID:22544,Chlordimeform,PMID:2113720,Reproductive
CID:22544,Chlordimeform,PMID:2113720,Reproductive
CID:39676,Vinclozolin,PMID:21172421,Reproductive
CID:39676,Vinclozolin,PMID:21172421,Reproductive
CID:39676,Vinclozolin,PMID:21172421,Reproductive
CID:8561,Diamyl phthalate,PMID:21177253,Reproductive
CID:8561,Diamyl phthalate,PMID:21177253,Reproductive
CID:8561,Diamyl phthalate,PMID:21177253,Reproductive
CID:8561,Diamyl phthalate,PMID:21177253,Reproductive
CID:8561,Diamyl phthalate,PMID:21177253,Reproductive
CID:8561,Diamyl phthalate,PMID:21177253,Reproductive
CID:8561,Diamyl phthalate,PMID:21177253,Reproductive
CID:8561,Diamyl phthalate,PMID:21177253,Reproductive
CID:8561,Diamyl phthalate,PMID:21177253,Reproductive
CID:8561,Diamyl phthalate,PMID:21177253,Reproductive
CID:8561,Diamyl phthalate,PMID:21177253,Reproductive
CID:8561,Diamyl phthalate,PMID:21177253,Reproductive
CID:8561,Diamyl phthalate,PMID:21177253,Reproductive
CID:6623,Bisphenol A,PMID:21182934,Reproductive
CID:6623,Bisphenol A,PMID:21182934,Cognitive-Behavioral
CID:6623,Bisphenol A,PMID:21182934,Cognitive-Behavioral
CID:6623,Bisphenol A,PMID:21182934,Reproductive
CID:6623,Bisphenol A,PMID:21182934,Reproductive
CID:6623,Bisphenol A,PMID:21182934,Reproductive
CID:6623,Bisphenol A,PMID:21185296,Cognitive-Behavioral
CID:3347,Fenvalerate,PMID:21232584,Reproductive
CID:3347,Fenvalerate,PMID:21232584,Reproductive
CID:3347,Fenvalerate,PMID:21232584,Cognitive-Behavioral
CID:3347,Fenvalerate,PMID:21232584,Cognitive-Behavioral
CID:3347,Fenvalerate,PMID:21232584,Reproductive
CID:3347,Fenvalerate,PMID:21232584,Reproductive
CID:3347,Fenvalerate,PMID:21232584,Reproductive
CID:3347,Fenvalerate,PMID:21232584,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:21241498,Affects differentiation process
CID:2347,Butyl benzyl phthalate,PMID:21241498,Affects differentiation process
CID:2347,Butyl benzyl phthalate,PMID:21241498,Immune
CID:2347,Butyl benzyl phthalate,PMID:21241498,Immune
CID:2347,Butyl benzyl phthalate,PMID:21241498,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:21241498,Cancer
CID:2347,Butyl benzyl phthalate,PMID:21241498,Cancer
CID:2347,Butyl benzyl phthalate,PMID:21241498,Tumors
CID:6442842,Kappa-Bifenthrin,PMID:21251947,Reproductive
CID:6442842,Kappa-Bifenthrin,PMID:21251947,Reproductive
CID:6623,Bisphenol A,PMID:21273127,Reproductive
CID:6623,Bisphenol A,PMID:21273127,Reproductive
CID:6623,Bisphenol A,PMID:21285323,Developmental
CID:6623,Bisphenol A,PMID:21285323,Developmental
CID:6623,Bisphenol A,PMID:21285323,Pregnancy
CID:6623,Bisphenol A,PMID:21285323,Reproductive
CID:6623,Bisphenol A,PMID:21285323,Reproductive
CID:6623,Bisphenol A,PMID:21285323,Tumors
CID:23973,Cadmium,PMID:21287658,Reproductive
CID:23973,Cadmium,PMID:21287658,Reproductive
CID:23973,Cadmium,PMID:21287658,Cancer
CID:6914,"2,4,6-Trichlorophenol",PMID:21296122,Reproductive
CID:6914,"2,4,6-Trichlorophenol",PMID:21296122,Reproductive
CID:992,Pentachlorophenol,PMID:21296122,Reproductive
CID:992,Pentachlorophenol,PMID:21296122,Reproductive
CID:992,Pentachlorophenol,PMID:21296122,Reproductive
CID:6914,"2,4,6-Trichlorophenol",PMID:21296122,Reproductive
CID:992,Pentachlorophenol,PMID:21296122,Reproductive
CID:6914,"2,4,6-Trichlorophenol",PMID:21296122,Reproductive
CID:992,Pentachlorophenol,PMID:21296122,Reproductive
CID:6914,"2,4,6-Trichlorophenol",PMID:21296122,"Cell damage, Hepatic"
CID:6914,"2,4,6-Trichlorophenol",PMID:21296122,"Cell damage, Hepatic"
CID:6914,"2,4,6-Trichlorophenol",PMID:21296122,"Cell damage, Hepatic"
CID:992,Pentachlorophenol,PMID:21296122,"Cell damage, Hepatic"
CID:186907,Aflatoxin B1,PMID:21296134,Reproductive
CID:186907,Aflatoxin B1,PMID:21296134,Reproductive
CID:186907,Aflatoxin B1,PMID:21296134,Reproductive
CID:3032581,Maneb,PMID:21314462,Reproductive
CID:5991,Ethinylestradiol,PMID:21314741,Reproductive
CID:5991,Ethinylestradiol,PMID:21314741,Adrenal
CID:2999413,Zeranol,PMID:21318220,Cancer
CID:2999413,Zeranol,PMID:21318220,Cancer
CID:2999413,Zeranol,PMID:21318220,Cancer
CID:1988,Acetochlor,PMID:21320039,Reproductive
CID:1988,Acetochlor,PMID:21320039,Reproductive
CID:1988,Acetochlor,PMID:21320039,Reproductive
CID:1988,Acetochlor,PMID:21320039,Reproductive
CID:3485,Glutaraldehyde,PMID:21372440,Neurological
CID:3485,Glutaraldehyde,PMID:21372440,Neurological
CID:3485,Glutaraldehyde,PMID:21372440,Neurological
CID:3485,Glutaraldehyde,PMID:21372440,Neurological
CID:3485,Glutaraldehyde,PMID:21372440,Neurological
CID:3485,Glutaraldehyde,PMID:21372440,Neurological
CID:3485,Glutaraldehyde,PMID:21372440,Neurological
CID:3485,Glutaraldehyde,PMID:21372440,Hepatic
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Reproductive
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Reproductive
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Reproductive
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Reproductive
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Reproductive
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Reproductive
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Reproductive
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Reproductive
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Reproductive
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Reproductive
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Reproductive
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Reproductive
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Reproductive
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Reproductive
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Reproductive
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Immune
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Immune
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Immune
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Hepatic
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Hepatic
CID:9153,Benzo(b)fluoranthene,PMID:21392559,Reproductive
CID:9153,Benzo(b)fluoranthene,PMID:21392559,"Reproductive, Cell damage"
CID:2912,Cypermethrin,PMID:21397294,Reproductive
CID:2912,Cypermethrin,PMID:21397294,Reproductive
CID:2912,Cypermethrin,PMID:21397294,Hepatic
CID:2912,Cypermethrin,PMID:21397294,Hepatic
CID:2912,Cypermethrin,PMID:21397294,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Neurological
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Neurological
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Thyroid
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Thyroid
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Thyroid
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Thyroid
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Thyroid
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Thyroid
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Neurological
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Neurological
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Neurological
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Neurological
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Neurological
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Neurological
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Neurological
CID:15625,Tetrachlorodibenzodioxin,PMID:21414370,Neurological
CID:6623,Bisphenol A,PMID:21415097,Reproductive
CID:6623,Bisphenol A,PMID:21415097,Reproductive
CID:6623,Bisphenol A,PMID:21415097,Reproductive
CID:6623,Bisphenol A,PMID:21415097,Reproductive
CID:6623,Bisphenol A,PMID:21415097,Reproductive
CID:5280961,Genistein,PMID:21421236,Cancer
CID:5280961,Genistein,PMID:21421236,Reproductive
CID:6623,Bisphenol A,PMID:21427057,Adrenal
CID:6623,Bisphenol A,PMID:21427057,Reproductive
CID:6623,Bisphenol A,PMID:21427057,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:21432160,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:21432160,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:21432160,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:21432160,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:21432160,Pregnancy
CID:15625,Tetrachlorodibenzodioxin,PMID:21432160,Pregnancy
CID:15625,Tetrachlorodibenzodioxin,PMID:21432160,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:21432160,Hepatic
CID:15625,Tetrachlorodibenzodioxin,PMID:21432160,Hepatic
CID:15625,Tetrachlorodibenzodioxin,PMID:21432160,Hepatic
CID:702,Ethanol,PMID:21432428,Neurological
CID:702,Ethanol,PMID:21432428,Neurological
CID:702,Ethanol,PMID:21432428,Neurological
CID:702,Ethanol,PMID:21432428,Neurological
CID:702,Ethanol,PMID:21432428,Neurological
CID:702,Ethanol,PMID:21432428,Neurological
CID:14888,Arsenic trioxide,PMID:21434330,Reproductive
CID:14888,Arsenic trioxide,PMID:21434330,Reproductive
CID:14888,Arsenic trioxide,PMID:21434330,Reproductive
CID:6623,Bisphenol A,PMID:21448315,Neurological
CID:991,Parathion,PMID:21453761,Neurological
CID:991,Parathion,PMID:21453761,Neurological
CID:2730,Chlorpyrifos,PMID:21453761,Neurological
CID:5743,Dexamethasone,PMID:21453761,Neurological
CID:5743,Dexamethasone,PMID:21453761,Neurological
CID:5743,Dexamethasone,PMID:21453761,Neurological
CID:15724678,Hexabromocyclododecane,PMID:21457653,Cancer
CID:3347,Fenvalerate,PMID:21458547,Cognitive-Behavioral
CID:3347,Fenvalerate,PMID:21458547,Cognitive-Behavioral
CID:3347,Fenvalerate,PMID:21458547,Cognitive-Behavioral
CID:3347,Fenvalerate,PMID:21458547,Cognitive-Behavioral
CID:3347,Fenvalerate,PMID:21458547,Cognitive-Behavioral
CID:3347,Fenvalerate,PMID:21458547,Cognitive-Behavioral
CID:702,Ethanol,PMID:21463340,Developmental
CID:702,Ethanol,PMID:21463340,Developmental
CID:702,Ethanol,PMID:21463340,Neurological
CID:702,Ethanol,PMID:21463340,Neurological
CID:3035,Dichlorodiphenyl dichloroethylene,PMID:21512963,Thyroid
CID:3035,Dichlorodiphenyl dichloroethylene,PMID:21512963,Thyroid
CID:3035,Dichlorodiphenyl dichloroethylene,PMID:21512963,Cell damage
CID:3035,Dichlorodiphenyl dichloroethylene,PMID:21512963,Cell damage
CID:3035,Dichlorodiphenyl dichloroethylene,PMID:21512963,Thyroid
CID:3035,Dichlorodiphenyl dichloroethylene,PMID:21512963,Thyroid
CID:3035,Dichlorodiphenyl dichloroethylene,PMID:21512963,Thyroid
CID:3035,Dichlorodiphenyl dichloroethylene,PMID:21512963,Hepatic
CID:6623,Bisphenol A,PMID:21513798,Reproductive
CID:6623,Bisphenol A,PMID:21513798,Cancer
CID:6623,Bisphenol A,PMID:21513798,Cancer
CID:6623,Bisphenol A,PMID:21513798,Metabolic
CID:6623,Bisphenol A,PMID:21513798,Metabolic
CID:657298,Propyl thiouracil,PMID:21540284,Cell damage
CID:657298,Propyl thiouracil,PMID:21540284,Immune
CID:657298,Propyl thiouracil,PMID:21540284,Reproductive
CID:657298,Propyl thiouracil,PMID:21540284,Thyroid
CID:102614,"2,3-Bis(4-hydroxyphenyl)-propionitrile",PMID:21554883,Cognitive-Behavioral
CID:102614,"2,3-Bis(4-hydroxyphenyl)-propionitrile",PMID:21554883,Cognitive-Behavioral
CID:102614,"2,3-Bis(4-hydroxyphenyl)-propionitrile",PMID:21554883,Cognitive-Behavioral
CID:5280961,Genistein,PMID:21554883,Cognitive-Behavioral
CID:5359596,Arsenic,PMID:21560304,Cognitive-Behavioral
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Neurological
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:5359596,Arsenic,PMID:21560304,Reproductive
CID:6623,Bisphenol A,PMID:21586551,Metabolic
CID:6623,Bisphenol A,PMID:21586551,Metabolic
CID:23973,Cadmium,PMID:21605642,Reproductive
CID:23973,Cadmium,PMID:21605642,Pregnancy
CID:23973,Cadmium,PMID:21605642,Reproductive
CID:23973,Cadmium,PMID:21605642,Reproductive
CID:590836,Diisononyl phthalate,PMID:21633115,Reproductive
CID:590836,Diisononyl phthalate,PMID:21633115,Reproductive
CID:6782,Diisobutyl phthalate,PMID:21633115,Reproductive
CID:6782,Diisobutyl phthalate,PMID:21633115,Reproductive
CID:6782,Diisobutyl phthalate,PMID:21633115,Reproductive
CID:6782,Diisobutyl phthalate,PMID:21633115,Reproductive
CID:591200,Di-(5-methylhexyl)phthalate,PMID:21633115,Reproductive
CID:591200,Di-(5-methylhexyl)phthalate,PMID:21633115,Reproductive
CID:591200,Di-(5-methylhexyl)phthalate,PMID:21633115,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:21636974,Reproductive
CID:39676,Vinclozolin,PMID:21636974,Reproductive
CID:39676,Vinclozolin,PMID:21636974,Reproductive
CID:6623,Bisphenol A,PMID:21636974,Reproductive
CID:67821,Perfluoro-n-nonanoic acid,PMID:21641976,Affects cholesterol biosynthesis
CID:67821,Perfluoro-n-nonanoic acid,PMID:21641976,Cancer
CID:67821,Perfluoro-n-nonanoic acid,PMID:21641976,Reproductive
CID:3026,Dibutyl phthalate,PMID:21657945,Reproductive
CID:3026,Dibutyl phthalate,PMID:21657945,Immune
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:21673306,Cell damage
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:21673306,Cell damage
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:21673306,Cell damage
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:21673306,Cell damage
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:21673306,Metabolic
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:21673306,Metabolic
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:21673306,Metabolic
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:21673306,Metabolic
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:21673306,Metabolic
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:21673306,Metabolic
CID:2256,Atrazine,PMID:21677308,Neurological
CID:2256,Atrazine,PMID:21677308,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:21706896,Reproductive
CID:15625,Tetrachlorodibenzodioxin,PMID:21706896,Cancer
CID:6623,Bisphenol A,PMID:21709224,Cognitive-Behavioral
CID:2776282,FC-143 surfactant,PMID:21712084,Reproductive
CID:2776282,FC-143 surfactant,PMID:21712084,Reproductive
CID:2776282,FC-143 surfactant,PMID:21712084,Reproductive
CID:2776282,FC-143 surfactant,PMID:21712084,Reproductive
CID:2776282,FC-143 surfactant,PMID:21712084,Reproductive
CID:2776282,FC-143 surfactant,PMID:21712084,Reproductive
CID:73864,Bisphenol AF,PMID:21713527,Reproductive
CID:73864,Bisphenol AF,PMID:21713527,Reproductive
CID:73864,Bisphenol AF,PMID:21713527,Reproductive
CID:73864,Bisphenol AF,PMID:21713527,Adrenal
CID:73864,Bisphenol AF,PMID:21713527,Immune
CID:73864,Bisphenol AF,PMID:21713527,Immune
CID:73864,Bisphenol AF,PMID:21713527,Reproductive
CID:73864,Bisphenol AF,PMID:21713527,Thyroid
CID:43226,Fenarimol,PMID:21722721,Reproductive
CID:43226,Fenarimol,PMID:21722721,Reproductive
CID:43226,Fenarimol,PMID:21722721,Reproductive
CID:43226,Fenarimol,PMID:21722721,Reproductive
CID:43226,Fenarimol,PMID:21722721,Hepatic
CID:43226,Fenarimol,PMID:21722721,Hepatic
CID:43226,Fenarimol,PMID:21722721,Immune
CID:43226,Fenarimol,PMID:21722721,Immune
CID:43226,Fenarimol,PMID:21722721,Immune
CID:43226,Fenarimol,PMID:21722721,Immune
CID:43226,Fenarimol,PMID:21722721,Immune
CID:4115,Methoxychlor,PMID:21726579,Cognitive-Behavioral
CID:4115,Methoxychlor,PMID:21726579,Reproductive
CID:4115,Methoxychlor,PMID:21726579,Pregnancy
CID:8571,Benzophenone-2,PMID:21726595,Reproductive
CID:8571,Benzophenone-2,PMID:21726595,Reproductive
CID:8571,Benzophenone-2,PMID:21726595,Reproductive
CID:2336,Benzo(a)pyrene,PMID:21737371,Reproductive
CID:2336,Benzo(a)pyrene,PMID:21737371,Reproductive
CID:2336,Benzo(a)pyrene,PMID:21737371,Reproductive
CID:2336,Benzo(a)pyrene,PMID:21737371,Reproductive
CID:2336,Benzo(a)pyrene,PMID:21737371,Reproductive
CID:2336,Benzo(a)pyrene,PMID:21737371,Reproductive
CID:2336,Benzo(a)pyrene,PMID:21737371,Reproductive
CID:40326,Permethrin,PMID:21745691,Affects cholesterol biosynthesis
CID:40326,Permethrin,PMID:21745691,Affects cholesterol biosynthesis
CID:40326,Permethrin,PMID:21745691,Affects cholesterol transport
CID:40326,Permethrin,PMID:21745691,Affects cholesterol transport
CID:40326,Permethrin,PMID:21745691,Reproductive
CID:40326,Permethrin,PMID:21745691,Reproductive
CID:40326,Permethrin,PMID:21745691,Reproductive
CID:40326,Permethrin,PMID:21745691,Reproductive
CID:40326,Permethrin,PMID:21745691,Reproductive
CID:448537,Diethylstilbestrol,PMID:21761357,"Pregnancy, Development"
CID:448537,Diethylstilbestrol,PMID:21761357,"Pregnancy, Development"
CID:6623,Bisphenol A,PMID:21761357,"Pregnancy, Development"
CID:6623,Bisphenol A,PMID:21761357,"Pregnancy, Development"
CID:6623,Bisphenol A,PMID:21763338,Neurological
CID:6623,Bisphenol A,PMID:21763338,Neurological
CID:6623,Bisphenol A,PMID:21763338,Cognitive-Behavioral
CID:6623,Bisphenol A,PMID:21763338,Cognitive-Behavioral
CID:13089,"o,p'-DDT",PMID:21771643,Cell damage
CID:2347,Butyl benzyl phthalate,PMID:21771643,Cell damage
CID:6623,Bisphenol A,PMID:21771643,Cell damage
CID:9161,Acenaphthylene,PMID:21781866,Cell damage
CID:4004,Malathion,PMID:21783476,Skeletal
CID:4004,Malathion,PMID:21783476,Metabolic
CID:4004,Malathion,PMID:21783476,Metabolic
CID:4004,Malathion,PMID:21783476,Metabolic
CID:4004,Malathion,PMID:21783476,Metabolic
CID:4004,Malathion,PMID:21783476,Metabolic
CID:36159,"2,2',4,4',5-Pentabromodiphenyl ether",PMID:21783486,Cell damage
CID:40470,Aroclor 1254,PMID:21783486,Cell damage
CID:36159,"2,2',4,4',5-Pentabromodiphenyl ether",PMID:21783486,Thyroid
CID:40470,Aroclor 1254,PMID:21783486,Thyroid
CID:37563,Enzacamene,PMID:21783972,Neurological
CID:37563,Enzacamene,PMID:21783972,Reproductive
CID:37563,Enzacamene,PMID:21783972,Reproductive
